month,name,market,revenue
2018-08-01,Jennifer Green,new-york-city,6083.273886637452
2018-08-01,Daniel Evans,sf-bay-area,390.5098582567044
2018-08-01,Thomas Mays,new-york-city,1031.052785275513
2018-08-01,Tonya Salas,new-york-city,25.11944667301985
2018-08-01,George Johnson,sf-bay-area,398.75846541442723
2018-08-01,Ashley Mcdonald,los-angeles,1109.8114770576494
2018-08-01,Mark Perkins,los-angeles,1709.6657801112074
2018-08-01,Stacy Campbell,los-angeles,2111.380381993994
2018-08-01,Ronald Gomez,los-angeles,155.96852604012355
2018-08-01,Ryan Alexander,los-angeles,69.56256405547997
2018-08-01,Paul Chavez,los-angeles,1272.6986898067698
2018-08-01,Natalie Nguyen,los-angeles,1984.925432109984
2018-08-01,Cory Chapman,los-angeles,5107.637104269491
2018-08-01,Travis Johnson,los-angeles,379.1535435941232
2018-08-01,Jason Cook,los-angeles,2141.0523820451785
2018-08-01,Stephanie Evans,los-angeles,696.8091116488412
2018-08-01,Tony Ferguson,new-york-city,5222.415975767039
2018-08-01,Natalie Harris,sf-bay-area,1640.8974539601884
2018-08-01,Alexander Gray,los-angeles,10.032664983963954
2018-08-01,James Villa,new-york-city,4357.763135476209
2018-08-01,Daniel Baxter,minneapolis,1292.2302602497502
2018-08-01,Joanne Wright,minneapolis,281.527836133651
2018-08-01,Alex Harris,new-york-city,876.073934533811
2018-08-01,Emily Jones,minneapolis,1053.9181130676013
2018-08-01,Carolyn Wright,minneapolis,4209.2187746544405
2018-08-01,Steven Mckay,new-york-city,10907.715356296307
2018-08-01,Mary Bell,sf-bay-area,143.24930345795875
2018-08-01,Luis Jones,new-york-city,1040.855129484945
2018-08-01,Todd Hoffman,sf-bay-area,895.1081210280095
2018-08-01,Joshua Martin,sf-bay-area,460.16873998352526
2018-08-01,Daniel Wilson,sf-bay-area,823.628261464468
2018-08-01,Samantha Nunez,sf-bay-area,778.8236799076258
2018-08-01,Christina Johnson,sf-bay-area,842.8152374357699
2018-08-01,Megan Mullen,sf-bay-area,2135.9657297309086
2018-08-01,Gary Davis,sf-bay-area,104.99615252674958
2018-08-01,Sabrina Jones,sf-bay-area,3802.365704154068
2018-08-01,Jason Lopez,new-york-city,514.9652133831785
2018-08-01,Deborah Green,los-angeles,290.3556275593471
2018-08-01,Matthew Peters,minneapolis,3076.591720663306
2018-08-01,Roberto Chambers,new-york-city,1339.1403277802904
2018-08-01,Belinda Carter,sf-bay-area,1294.3854163125432
2018-08-01,Dean Fisher,new-york-city,1921.822809842443
2018-08-01,Penny Landry,new-york-city,1762.8517934719177
2018-08-01,Sean Robinson,new-york-city,2828.3325801718634
2018-08-01,Laurie Johnson,new-york-city,375.5714581615824
2018-08-01,Christina Hancock,sf-bay-area,-49.7771553941847
2018-08-01,Joseph Gonzales,los-angeles,2630.2051151195137
2018-08-01,Jenna Walsh,los-angeles,3618.09760124134
2018-08-01,Joseph Dillon,los-angeles,1076.594019237778
2018-08-01,Maria Harper,los-angeles,12.607594219285424
2018-08-01,John Golden,los-angeles,330.9345999554743
2018-08-01,Raymond Rodriguez,los-angeles,3019.356866671386
2018-08-01,Thomas Cook,los-angeles,195.55676564408
2018-08-01,Scott Marquez,los-angeles,1866.749794760945
2018-08-01,Anthony Barajas,new-york-city,297.5425077344039
2018-08-01,Jonathan Smith,new-york-city,817.4565605641712
2018-08-01,Lisa Alexander,new-york-city,34.45715207132872
2018-08-01,Jason Carpenter,new-york-city,28.532622151915703
2018-08-01,Paul Boyer,los-angeles,-19.013082723341835
2018-08-01,Gerald Anderson,washington-dc,1656.4522384808918
2018-08-01,Adam Johnson,austin,-6.805318760169442
2018-08-01,Tiffany Cox,austin,-0.886255541591737
2018-08-01,Karla Johnson,austin,320.4746253184601
2018-08-01,Adam Brown,austin,145.7630306976265
2018-08-01,Denise Palmer,austin,3.8751047369508527
2018-08-01,Kristine Lewis,los-angeles,18.018693010127905
2018-08-01,Danielle Khan,los-angeles,-23.693483220698564
2018-08-01,Margaret Hurst,los-angeles,162.57300308596558
2018-08-01,Jonathan Haney,los-angeles,110.36929851492506
2018-08-01,Nancy Ellison,los-angeles,860.9509376360448
2018-08-01,Rhonda Moss,los-angeles,421.5238885413596
2018-08-01,Zachary Jackson,los-angeles,6.6957690267375085
2018-08-01,Christopher Perez,los-angeles,24.392809159766287
2018-08-01,Kevin Flores,new-york-city,-18.936564802925982
2018-08-01,Kimberly Pearson,new-york-city,261.38291149065196
2018-08-01,Courtney Hoover,new-york-city,462.08780380190456
2018-08-01,Dawn Johnson,sf-bay-area,46.761843693368206
2018-08-01,Tammy King,sf-bay-area,19.536818926208994
2018-08-01,Rhonda Morgan MD,sf-bay-area,-2.1093153905437276
2018-08-01,Erica Gallagher,sf-bay-area,31.22246948073162
2018-08-01,Patricia York,sf-bay-area,42.57245518222106
2018-08-01,Charles Campbell,sf-bay-area,710.9139171389272
2018-08-01,Katherine Smith,new-york-city,466.32819222179364
2018-08-01,Jon Allen,new-york-city,172.25665367910239
2018-08-01,Justin Keller,new-york-city,161.04455307118602
2018-08-01,Claudia Murphy,new-york-city,196.42063120192668
2018-08-01,Colleen Kennedy,minneapolis,-91.11825007185664
2018-08-01,Sheila Valdez,new-york-city,134.43538077617615
2018-08-01,Christopher Williams,sf-bay-area,61.61833514880197
2018-08-01,Jeffrey Reid,sf-bay-area,0.4135041654683036
2018-08-01,Hector Jones,sf-bay-area,270.4861713973312
2018-08-01,Justin Barker,new-york-city,213.2543003830006
2018-08-01,Joseph Washington,new-york-city,259.2708650825827
2018-08-01,Taylor Walker,austin,1128.2455115026287
2018-08-01,Meghan Phillips,los-angeles,233.5435285036711
2018-09-01,Dale Johnson,other,-21.72495500532533
2018-09-01,Joan Hall,other,-22.40495893296668
2018-09-01,Melissa Brown,sf-bay-area,9980.81804679837
2018-09-01,Anthony Vargas,sf-bay-area,4286.132016525824
2018-09-01,Ellen Watson,sf-bay-area,17780.55071609563
2018-09-01,Patricia Snyder,sf-bay-area,7298.535171872073
2018-09-01,Kelly Gentry,sf-bay-area,13329.896419297096
2018-09-01,Jill Taylor,sf-bay-area,3419.9275205633185
2018-09-01,David Walton,sf-bay-area,18331.50593295767
2018-09-01,Andrea Fry,sf-bay-area,9665.446144494765
2018-09-01,Taylor Nguyen,sf-bay-area,7373.492841674425
2018-09-01,Jamie Peters,sf-bay-area,8083.455265184094
2018-09-01,Angela Brooks DVM,kansas city,-22.369485256341804
2018-09-01,Bryan Clarke,sf-bay-area,2758.995729308411
2018-09-01,Stephanie Taylor,sf-bay-area,6961.855893102237
2018-09-01,Kevin Mullins,sf-bay-area,14857.338339168664
2018-09-01,Sean Schwartz,sf-bay-area,5076.647352988826
2018-09-01,Krista Sanders,sf-bay-area,2010.5335865556808
2018-09-01,Anthony Schultz,sf-bay-area,1466.5274820254124
2018-09-01,Beth Jones,sf-bay-area,3209.2420764862673
2018-09-01,Jacqueline Diaz,sf-bay-area,215.2069309059755
2018-09-01,Derek Flynn,sf-bay-area,7955.602844825996
2018-09-01,Christopher Richmond,sf-bay-area,259.17263834134593
2018-09-01,Jordan Torres,sf-bay-area,7850.314106169418
2018-09-01,Gail Raymond,sf-bay-area,5956.839922868964
2018-09-01,Kimberly Sloan,sf-bay-area,2457.7554922143804
2018-09-01,Richard Mendoza,sf-bay-area,1278.396359763899
2018-09-01,Tonya Dodson,sf-bay-area,1005.416887601676
2018-09-01,Zachary Green,sf-bay-area,-28.978920735619685
2018-09-01,Robert Vasquez,sf-bay-area,5479.7716144591195
2018-09-01,Amber Norris,sf-bay-area,4937.650182852671
2018-09-01,Dr. Thomas Mendoza Jr.,sf-bay-area,3995.3842224218283
2018-09-01,Katie Brown,sf-bay-area,2862.085467425655
2018-09-01,Christian Sanchez,sf-bay-area,1232.1694457061062
2018-09-01,Victoria Zamora,sf-bay-area,10858.771288065036
2018-09-01,Jacob Duncan,sf-bay-area,1083.3831924332028
2018-09-01,Richard Holland,sf-bay-area,6395.423157027397
2018-09-01,David Fisher,sf-bay-area,7924.105940175221
2018-09-01,Matthew Lewis,sf-bay-area,5133.678302353673
2018-09-01,Gregory Burke,sf-bay-area,5169.071781742075
2018-09-01,Susan Chapman,sf-bay-area,2591.3896070244846
2018-09-01,Lisa Robinson,sf-bay-area,8686.725908587607
2018-09-01,Michael Rhodes,sf-bay-area,12751.162857847406
2018-09-01,Alexandra Murphy,sf-bay-area,3839.480669398618
2018-09-01,Bradley Hartman,sf-bay-area,7242.424293096733
2018-09-01,Angela Fernandez,sf-bay-area,4830.32251498889
2018-09-01,Donald Church,sf-bay-area,3694.3055780422255
2018-09-01,Benjamin Atkins,sf-bay-area,834.0034759273631
2018-09-01,Terri Church,sf-bay-area,5964.749646878351
2018-09-01,Angela Mccoy,sf-bay-area,3046.3565476315825
2018-09-01,Holly Haas,sf-bay-area,4383.695614266013
2018-09-01,Jesus Young,sf-bay-area,3418.6888625689294
2018-09-01,Joseph Ramirez,sf-bay-area,242.20727302549255
2018-09-01,Paige Dominguez,sf-bay-area,12310.94429533891
2018-09-01,Michael Harvey,sf-bay-area,1179.9011610258835
2018-09-01,Justin Collier,sf-bay-area,1607.143121819773
2018-09-01,Dr. Mason Johnson,sf-bay-area,588.9988366642439
2018-09-01,Michelle Clark,sf-bay-area,948.4308923322709
2018-09-01,Eric Velasquez,sf-bay-area,991.4656164082118
2018-09-01,James Davis,sf-bay-area,3224.8439363218695
2018-09-01,Francisco Dunn,los-angeles,5402.052607519449
2018-09-01,James Hinton,sf-bay-area,11011.131121019727
2018-09-01,Edwin Davis,sf-bay-area,427.7235840407727
2018-09-01,Christopher Hernandez,sf-bay-area,1633.7008939895236
2018-09-01,Scott Collins,sf-bay-area,646.1219346984399
2018-09-01,Kristina Williams,sf-bay-area,1711.402167446204
2018-09-01,Jon Sosa,sf-bay-area,2848.4409394864438
2018-09-01,Rebecca Escobar,sf-bay-area,16345.178069618796
2018-09-01,Gary Hutchinson,sf-bay-area,2243.367300655384
2018-09-01,Gregory Jones,sf-bay-area,548.2197774986382
2018-09-01,Erica Jimenez MD,sf-bay-area,4155.5698531731905
2018-09-01,Vicki Hayes,sf-bay-area,2949.9004175970103
2018-09-01,John Singh,sf-bay-area,6203.580098693122
2018-09-01,Randy Davis,los-angeles,6188.637541395325
2018-09-01,Courtney Shaw,sf-bay-area,2485.5656231711782
2018-09-01,Jordan Lee,los-angeles,3480.7118928745385
2018-09-01,Megan Holden,los-angeles,3097.147215309592
2018-09-01,Douglas Lane,sf-bay-area,1862.4409882999826
2018-09-01,Kristina Wright,los-angeles,3388.8031425677377
2018-09-01,Samuel Quinn,sf-bay-area,5147.251751441387
2018-09-01,Thomas Velazquez,los-angeles,2623.091932807364
2018-09-01,Paul Smith,sf-bay-area,3372.516648290061
2018-09-01,Christine Castillo,sf-bay-area,208.89305777789951
2018-09-01,Angela Farrell,sf-bay-area,2479.8763895202856
2018-09-01,Kathryn Taylor,sf-bay-area,2719.7580563286024
2018-09-01,Paul Klein,sf-bay-area,5450.187130677464
2018-09-01,Sean Lamb,sf-bay-area,2197.665257974619
2018-09-01,Kristy Aguilar,sf-bay-area,13333.589832216403
2018-09-01,Heather Ellis,sf-bay-area,1819.2427434885994
2018-09-01,Rodney Gallagher,sf-bay-area,2906.6145095687393
2018-09-01,Joseph Thompson,sf-bay-area,1508.3944397680052
2018-09-01,Elizabeth Wood,sf-bay-area,3346.1117619217353
2018-09-01,Darlene Green,los-angeles,8267.802250858253
2018-09-01,Alex Burns,sf-bay-area,3422.584049072887
2018-09-01,Anthony Ryan,sf-bay-area,5521.608371204423
2018-09-01,Madison Hill,sf-bay-area,505.4087623892764
2018-09-01,Jeffrey Barton,sf-bay-area,71.35433003858525
2018-09-01,Rodney Henderson,sf-bay-area,17422.57230887877
2018-09-01,Lauren Baker,los-angeles,11580.663316371769
2018-09-01,Jesse Campbell,sf-bay-area,394.55606970776535
2018-09-01,Erin Thompson,los-angeles,8032.965612617716
2018-09-01,Michael Martinez,sf-bay-area,3605.1057986274477
2018-09-01,Mary Frank,los-angeles,8268.343079342703
2018-09-01,Joseph Cook,los-angeles,5962.8545718350515
2018-09-01,Scott Walker,sf-bay-area,-9.89536790079731
2018-09-01,Jeremy Lopez,sf-bay-area,2930.7693677703833
2018-09-01,Sydney Chapman,los-angeles,24518.4943887389
2018-09-01,Leslie Moore,los-angeles,3350.3452256074806
2018-09-01,Margaret Smith,sf-bay-area,3979.3610037558883
2018-09-01,Gerald Morgan,sf-bay-area,1551.5116521059294
2018-09-01,Norma Diaz,sf-bay-area,481.84029435140275
2018-09-01,Shane Carr,sf-bay-area,598.1726587405864
2018-09-01,Steve Smith,sf-bay-area,354.6126391792812
2018-09-01,Donna Williams,sf-bay-area,1863.1226433465283
2018-09-01,Barbara Miller,sf-bay-area,1288.2677881531222
2018-09-01,Michele Watts,sf-bay-area,1160.5456836642404
2018-09-01,Adam Jones,sf-bay-area,1255.541877094367
2018-09-01,Isabella Cox,los-angeles,7409.466781319352
2018-09-01,Amanda Reid,sf-bay-area,3164.032750595677
2018-09-01,Kelsey Herrera,sf-bay-area,37.42767932178917
2018-09-01,Julie Mullins,sf-bay-area,2632.9988085714617
2018-09-01,Kenneth Stewart,sf-bay-area,1725.4881151326235
2018-09-01,Eduardo Gray,sf-bay-area,4785.486167796047
2018-09-01,Stephen Lopez,sf-bay-area,2154.4646938151095
2018-09-01,Allison Mcpherson,sf-bay-area,163.16175474429974
2018-09-01,James Gray,sf-bay-area,4523.286425366318
2018-09-01,James Contreras,sf-bay-area,1907.6883178821795
2018-09-01,Donna Simmons,sf-bay-area,-29.001549050372645
2018-09-01,Karen Johnson,sf-bay-area,9631.717955494207
2018-09-01,John Bush,sf-bay-area,8786.108866754561
2018-09-01,Matthew Obrien,sf-bay-area,988.49747576904
2018-09-01,Timothy Choi,sf-bay-area,580.7298871892084
2018-09-01,Kyle Schultz,sf-bay-area,1526.574106465153
2018-09-01,Kyle Burch,sf-bay-area,249.47950725148905
2018-09-01,Nathan Wells,sf-bay-area,337.9647105559063
2018-09-01,Adam Jenkins,sf-bay-area,714.7883066184629
2018-09-01,Phillip Douglas,sf-bay-area,154.85658245805948
2018-09-01,Wendy Nguyen,sf-bay-area,924.0014628850889
2018-09-01,James King,sf-bay-area,2543.672104171976
2018-09-01,Mr. Darryl Cruz,sf-bay-area,320.5517150664833
2018-09-01,Javier Diaz,sf-bay-area,222.48339797213882
2018-09-01,William Brock,los-angeles,6498.332374891067
2018-09-01,Karina Walker,los-angeles,34709.01357919452
2018-09-01,Stacey Hall,los-angeles,4359.3703694545875
2018-09-01,David Mendoza,los-angeles,6011.981042739742
2018-09-01,Barry Johnson,los-angeles,12880.931398371347
2018-09-01,Andrew Stewart,sf-bay-area,1039.0162789831636
2018-09-01,Mark Barron MD,los-angeles,7082.22624391337
2018-09-01,Ruben Mccullough,sf-bay-area,649.3877542389752
2018-09-01,Carrie Dougherty,washington-dc,311.4966796176168
2018-09-01,James White,washington-dc,5402.847973444715
2018-09-01,Chad Blankenship,washington-dc,650.6781319078456
2018-09-01,Kara Wall,los-angeles,5390.938975006394
2018-09-01,John Thompson,los-angeles,884.612705801304
2018-09-01,Lori Simpson,los-angeles,2505.6689391324876
2018-09-01,Joseph Gonzalez,washington-dc,617.7728487282677
2018-09-01,Erica Ramos,washington-dc,331.5446422185442
2018-09-01,Carrie Rojas,washington-dc,-1.5141015795602328
2018-09-01,Matthew Foster Jr.,washington-dc,-31.76722240325267
2018-09-01,Robin Shea,washington-dc,2641.7318735836034
2018-09-01,Michelle Bradley,washington-dc,1035.3378022322343
2018-09-01,Joshua Mathis,washington-dc,1005.1741203874354
2018-09-01,Janet Shelton,washington-dc,3648.87789450048
2018-09-01,Adrienne Edwards,washington-dc,1031.374025389988
2018-09-01,Deanna Palmer,washington-dc,4454.421681090391
2018-09-01,Brad Scott,washington-dc,2581.418753207174
2018-09-01,Michele Shannon,washington-dc,1060.6869598654007
2018-09-01,Joseph Sanford,washington-dc,172.26515955241675
2018-09-01,Charles Hanson,washington-dc,14.305617608555238
2018-09-01,Mary Harper,washington-dc,7030.010769985565
2018-09-01,Katrina Hamilton,los-angeles,9675.009630800152
2018-09-01,Heather Sullivan,los-angeles,11206.96504050109
2018-09-01,John Matthews,los-angeles,8034.460101987273
2018-09-01,Robin Valenzuela,sf-bay-area,36.5540275372335
2018-09-01,Holly Rodriguez,sf-bay-area,1441.3878698857516
2018-09-01,Derek Sharp,sf-bay-area,515.5085006407509
2018-09-01,Jorge Smith,sf-bay-area,2820.353522053904
2018-09-01,Maria Wilson,los-angeles,5811.33772329582
2018-09-01,Karen Sellers,los-angeles,4179.446689016086
2018-09-01,Martin Drake,los-angeles,12620.828495608012
2018-09-01,Joseph Davenport,sf-bay-area,5685.828171286369
2018-09-01,Monica Stone,sf-bay-area,142.13353374497024
2018-09-01,Frank Lawson PhD,sf-bay-area,5894.816620391137
2018-09-01,William Harris,sf-bay-area,6751.550824471837
2018-09-01,Erik Williams,sf-bay-area,907.5544919416626
2018-09-01,Taylor Gordon,sf-bay-area,5476.613033459057
2018-09-01,James Williams,sf-bay-area,16380.419843933532
2018-09-01,Chris Crawford,washington-dc,27.109919019828993
2018-09-01,Brandon Parker,washington-dc,221.43455853473603
2018-09-01,John Duarte,washington-dc,80.52250656016749
2018-09-01,Angela Snyder,los-angeles,405.05717992519277
2018-09-01,Daniel Pace,los-angeles,620.27503084732
2018-09-01,Cody Porter,los-angeles,2398.300954764614
2018-09-01,Colleen Roberts,los-angeles,956.2993156392339
2018-09-01,Lacey Miller,los-angeles,1990.5978784568033
2018-09-01,Isaac Fuller,los-angeles,226.46341359642201
2018-09-01,Tom White,los-angeles,455.5816568028636
2018-09-01,Sean Reid,los-angeles,238.38274912175092
2018-09-01,Lisa Pierce,sf-bay-area,2254.6901908607356
2018-09-01,Jonathan Ellis,sf-bay-area,958.8479441405988
2018-09-01,William Fitzgerald,sf-bay-area,1651.2325619565424
2018-09-01,Teresa Allison,sf-bay-area,-46.973165991074595
2018-09-01,Hailey Wall,sf-bay-area,193.11506479621
2018-09-01,Jordan Robinson,los-angeles,539.5565768628654
2018-09-01,Juan Boyd,los-angeles,285.2297070520319
2018-09-01,Timothy Murphy,sf-bay-area,1793.592096884983
2018-09-01,Breanna Butler,los-angeles,1168.219666993852
2018-09-01,Christopher Frye,los-angeles,3199.3554433648146
2018-09-01,Crystal Warren,los-angeles,416.05376434865957
2018-09-01,Dominique Hill,los-angeles,6761.551000341122
2018-09-01,Jacqueline Reyes,los-angeles,1188.8639107956624
2018-09-01,Brian Johnson,los-angeles,1203.2204464602828
2018-09-01,Heather Dickerson,sf-bay-area,523.8965965348909
2018-09-01,Jeffrey Taylor,sf-bay-area,631.3790239302657
2018-09-01,Daniel Simmons,sf-bay-area,605.8411125761278
2018-09-01,Alexander Pena,washington-dc,318.14225991808553
2018-09-01,Erica Beck,sf-bay-area,1156.0678255892105
2018-09-01,Justin Mcknight,sf-bay-area,7250.241167785443
2018-09-01,Anthony Williams,sf-bay-area,5155.189054453981
2018-09-01,Brenda Aguirre,los-angeles,5633.422710556606
2018-09-01,John Anderson,los-angeles,702.3150897815044
2018-09-01,Rebecca Wilson,los-angeles,1826.520169329081
2018-09-01,Marisa Campos,sf-bay-area,1431.8644656234517
2018-09-01,Brian Gonzalez,sf-bay-area,3421.2298083322066
2018-09-01,Jerry Foster,sf-bay-area,228.4365237338494
2018-09-01,Jeanette Hester,sf-bay-area,5265.832684176753
2018-09-01,Emily Bennett,sf-bay-area,552.0344904409067
2018-09-01,Eric Jones,sf-bay-area,3226.817989191189
2018-09-01,Ashley Rogers,sf-bay-area,379.20083307054136
2018-09-01,Tristan Wallace MD,sf-bay-area,2360.083338573125
2018-09-01,Kimberly Scott,sf-bay-area,7.063968133874084
2018-09-01,Lisa Yates,sf-bay-area,520.8203122133968
2018-09-01,Jennifer Shah,sf-bay-area,583.4226650235665
2018-09-01,Timothy Perez,los-angeles,16366.208584917022
2018-09-01,Monique Thomas,los-angeles,12341.783333616495
2018-09-01,Sarah Eaton,los-angeles,3823.9863201456374
2018-09-01,Jessica Oliver MD,sf-bay-area,12379.399805114166
2018-09-01,Kelly Chavez,sf-bay-area,218.5776860613555
2018-09-01,Sarah Moreno,sf-bay-area,3007.3483120198016
2018-09-01,Brandon Turner,los-angeles,1333.0809124833772
2018-09-01,Brandy Gibson,los-angeles,9840.449307757748
2018-09-01,Sarah Torres,los-angeles,5747.446986171585
2018-09-01,Melanie Reyes,los-angeles,1374.0769506270233
2018-09-01,Peter Davis,los-angeles,164.96048383089337
2018-09-01,Kimberly Kennedy,los-angeles,756.7437300336708
2018-09-01,Carol Silva,sf-bay-area,1522.3685515109848
2018-09-01,Bradley Harris,sf-bay-area,2179.367601238261
2018-09-01,Rachael Williams,washington-dc,162.8552847325186
2018-09-01,Tyler Lowe,washington-dc,405.1571463472358
2018-09-01,Julie Chavez,sf-bay-area,207.91892902691436
2018-09-01,Craig Moore,sf-bay-area,571.5903863538983
2018-09-01,Joel Rangel,sf-bay-area,717.4902446825141
2018-09-01,Mr. Matthew Murphy,sf-bay-area,2939.178823226842
2018-09-01,Erik Jackson,sf-bay-area,8329.59504726481
2018-09-01,Richard Alvarez,sf-bay-area,-38.39671717497666
2018-09-01,David Morales DVM,sf-bay-area,10752.327859947118
2018-09-01,Thomas Lopez,sf-bay-area,1524.268758175931
2018-09-01,Theresa Medina,sf-bay-area,14894.30120901781
2018-09-01,Brittany Lara,sf-bay-area,1349.5496362711742
2018-09-01,Laura Huang,sf-bay-area,6914.007366536774
2018-09-01,Amy Waters,sf-bay-area,334.3759584977845
2018-09-01,Sandra Wilkinson,los-angeles,3006.646291824954
2018-09-01,Dr. Chad Palmer MD,washington-dc,3862.6171763178772
2018-09-01,Willie Robinson,sf-bay-area,3089.4565154710035
2018-09-01,Veronica Edwards,los-angeles,6522.540495172439
2018-09-01,Laura Gould,washington-dc,17910.58120082541
2018-09-01,Richard Jones,sf-bay-area,3819.0126749025226
2018-09-01,Daniel Jackson,sf-bay-area,535.1043508771818
2018-09-01,John Lopez,sf-bay-area,383.8175322938752
2018-09-01,Brian Adams,sf-bay-area,97.01292469458564
2018-09-01,Lori Hurst,sf-bay-area,885.0086480499666
2018-09-01,Scott Parker,los-angeles,453.87598336274334
2018-09-01,John Atkinson,los-angeles,1352.5905579126788
2018-09-01,Anthony Davis,los-angeles,8977.62130110253
2018-09-01,John Woods,sf-bay-area,272.17448388393314
2018-09-01,Krista Nelson,sf-bay-area,2924.3684447511328
2018-09-01,Timothy Jordan,los-angeles,1068.3769130574947
2018-09-01,Dana Vaughn,los-angeles,734.8415343258081
2018-09-01,Anne Ramos,sf-bay-area,1122.9688187045608
2018-09-01,Spencer Cooper,los-angeles,1169.509214134407
2018-09-01,Gary Lang,sf-bay-area,2756.337876974348
2018-09-01,Michael Jones,los-angeles,281.63066703729953
2018-09-01,Christopher Williams,sf-bay-area,5438.437170664388
2018-09-01,Brian Smith,sf-bay-area,1884.667032725581
2018-09-01,Alexander Burns,sf-bay-area,562.0131857833285
2018-09-01,Christopher Lin DDS,sf-bay-area,206.58007710161152
2018-09-01,Scott Dudley,sf-bay-area,3695.8839140054447
2018-09-01,Sara Bruce,sf-bay-area,2556.4638949296777
2018-09-01,Brad Woodward,sf-bay-area,6754.3272917861605
2018-09-01,Robert Lewis,new-york-city,7701.339068566822
2018-09-01,Margaret Hernandez,sf-bay-area,587.8708028894778
2018-09-01,Ashley Wagner,sf-bay-area,417.4809244112456
2018-09-01,Allison Diaz,sf-bay-area,1109.8549429111943
2018-09-01,Jeffrey Montoya,sf-bay-area,3580.424997478709
2018-09-01,Robert Tucker,sf-bay-area,5183.171596805253
2018-09-01,Rebecca Smith,los-angeles,9595.350150282751
2018-09-01,Zachary Campbell,sf-bay-area,1041.8078452132781
2018-09-01,Jamie Adams,sf-bay-area,12495.621251090804
2018-09-01,Grace Cooley,sf-bay-area,7459.7018234206735
2018-09-01,Francis Walker,sf-bay-area,13406.206345140801
2018-09-01,Jane Odom,sf-bay-area,15582.336892982576
2018-09-01,Julian Pierce,sf-bay-area,12164.124910318667
2018-09-01,Sarah Walton,new-york-city,2353.2404921481743
2018-09-01,Evan Smith,sf-bay-area,2726.6234997778897
2018-09-01,Taylor Hood,sf-bay-area,1173.226930820805
2018-09-01,Kimberly Trevino,sf-bay-area,920.7704486559578
2018-09-01,John Gomez,sf-bay-area,673.1162774795225
2018-09-01,Latoya Pineda,sf-bay-area,171.9055974470848
2018-09-01,Angel Strickland,sf-bay-area,134.9250507174239
2018-09-01,Jerry Hood,sf-bay-area,1414.2479651372391
2018-09-01,Carol Fuller,los-angeles,2599.1957919219035
2018-09-01,William Johnson,los-angeles,2264.011702577957
2018-09-01,Rachel Baxter,los-angeles,2120.359788070334
2018-09-01,Darryl Larson,los-angeles,3257.9697251256143
2018-09-01,Margaret Martinez,los-angeles,2410.512880580989
2018-09-01,Ashley Steele,los-angeles,6666.331171542137
2018-09-01,Lauren Harmon,sf-bay-area,1742.8381031064607
2018-09-01,Kelly Herrera,sf-bay-area,1060.142120584835
2018-09-01,Richard Rhodes,los-angeles,5615.662843224718
2018-09-01,Debbie Hensley,los-angeles,6363.346880403705
2018-09-01,Jacqueline Mendoza,los-angeles,6208.013485797556
2018-09-01,Brady Miller,los-angeles,152.2381465748091
2018-09-01,Tammy Mendez,sf-bay-area,222.95335142958615
2018-09-01,Lisa Jones,new-york-city,-24.375094241542648
2018-09-01,Elizabeth Porter,new-york-city,-43.33744746290634
2018-09-01,Kristi Carter,new-york-city,131.75308940482537
2018-09-01,Kenneth Rodriguez,new-york-city,-31.992043692048323
2018-09-01,Jessica Anderson,sf-bay-area,3855.5274802588838
2018-09-01,Matthew Brown,sf-bay-area,-22.196206281167463
2018-09-01,Rachel Hughes,sf-bay-area,606.9000436771244
2018-09-01,Jennifer Farmer,sf-bay-area,559.4027180778286
2018-09-01,Michael Williams,sf-bay-area,261.52988863389305
2018-09-01,Timothy Burgess,sf-bay-area,-38.25437559275767
2018-09-01,Ryan Mcintyre,sf-bay-area,844.133306432097
2018-09-01,Matthew Rice,sf-bay-area,715.8321762691136
2018-09-01,Sean Bishop,sf-bay-area,1044.8929777796898
2018-09-01,Jamie Harrison,sf-bay-area,604.1490848001372
2018-09-01,Anne Taylor,sf-bay-area,589.7917359289049
2018-09-01,Caitlin Kemp,sf-bay-area,967.4128970767403
2018-09-01,Shelby Hill,sf-bay-area,6.324543468331903
2018-09-01,Jennifer Ross,sf-bay-area,611.3645730418947
2018-09-01,Melissa Smith,sf-bay-area,4446.173501153704
2018-09-01,John Romero,sf-bay-area,617.6827355745163
2018-09-01,Dennis Campbell,sf-bay-area,439.29920247523455
2018-09-01,Robert Thomas,sf-bay-area,4979.689168838428
2018-09-01,Dr. Karla Valenzuela,sf-bay-area,965.7035182214954
2018-09-01,Hector Franklin,sf-bay-area,836.3305079005817
2018-09-01,Michael Allen,sf-bay-area,1473.0882928859169
2018-09-01,Brianna Abbott,sf-bay-area,6414.534290484192
2018-09-01,Diane Christian,sf-bay-area,3319.1917484953246
2018-09-01,Rebecca Beltran,sf-bay-area,861.3914863825446
2018-09-01,Erica Shah,los-angeles,1241.9189833603134
2018-09-01,Alicia Brooks,los-angeles,898.1181900092456
2018-09-01,Heather Sims,new-york-city,5025.633067529303
2018-09-01,Kenneth Lee,sf-bay-area,550.2386027580295
2018-09-01,David Bailey,sf-bay-area,-9.949190357267703
2018-09-01,Whitney Lozano,sf-bay-area,-41.56749136814102
2018-09-01,Emily Johnson,sf-bay-area,914.786124951467
2018-09-01,Paige Underwood,sf-bay-area,7267.845707464503
2018-09-01,Morgan Crawford,sf-bay-area,6165.821174451292
